file,line,current_cerr,message_template,context_function,classification,tag_composition,proposed_enum_name,wording_change
src/parser/parser_impl.cpp,256,structure_not_found,too many options for <name>,ast_structureName,primary,ambiguous | structure,ambiguous_structure,recategorize: ambiguous not lookup
src/parser/parser_impl.cpp,266,structure_already_declared,structure is already defined <name>,ast_structureName,primary,already_declared | structure,already_declared_structure,
src/parser/parser_impl.cpp,279,invalid_type,alias is already defined <name>,ast_structureAlias,primary,already_declared | type_alias,already_declared_type_alias,recategorize: already-declared not invalid_type
src/parser/parser_impl.cpp,288,invalid_type,typedef outside of structure,ast_structureAlias,primary,invalid | type_alias,invalid_type_alias,
src/parser/parser_impl.cpp,294,invalid_type,alias is already defined <name>,ast_structureAlias,primary,already_declared | type_alias,already_declared_type_alias,recategorize: already-declared not invalid_type
src/parser/parser_impl.cpp,310,invalid_override,class can only derive from a class,ast_structureDeclaration,primary,invalid | class,invalid_class,recategorize: derive-mismatch not override
src/parser/parser_impl.cpp,313,invalid_override,structure can only derive from a structure,ast_structureDeclaration,primary,invalid | structure,invalid_structure,recategorize: derive-mismatch not override
src/parser/parser_impl.cpp,324,function_already_declared,built-in finalizer is already defined <mangled>,ast_structureDeclaration,internal,internal | function,internal_function,
src/parser/parser_impl.cpp,344,invalid_static,static member can't be sealed or override <name>,ast_structureDeclaration,primary,invalid | field | static,invalid_field_static,
src/parser/parser_impl.cpp,348,invalid_static,static member can't have an annotation <name>,ast_structureDeclaration,primary,invalid | field | static,invalid_field_static,
src/parser/parser_impl.cpp,354,invalid_override,structure field is not overriding anything <name>,ast_structureDeclaration,primary,invalid | field | override,invalid_field_override,
src/parser/parser_impl.cpp,376,invalid_static,static variable already exists <name>,ast_structureDeclaration,primary,already_declared | global,already_declared_global,recategorize: already-declared not invalid_static
src/parser/parser_impl.cpp,393,invalid_static,static structure field is already declared <name>,ast_structureDeclaration,primary,already_declared | field | static,already_declared_field_static,recategorize: already-declared not invalid_static
src/parser/parser_impl.cpp,398,invalid_override,structure field <name> is sealed,ast_structureDeclaration,primary,invalid | field | sealed,invalid_field_sealed,
src/parser/parser_impl.cpp,414,invalid_override,structure field is already declared <name>,ast_structureDeclaration,primary,already_declared | field,already_declared_field,recategorize: already-declared not invalid_override
src/parser/parser_impl.cpp,447,invalid_annotation,macro [<name>] failed to apply to the structure <name>,ast_structureDeclaration,primary,runtime | annotation,runtime_annotation,
src/parser/parser_impl.cpp,452,invalid_annotation,structures are only allowed one structure macro,ast_structureDeclaration,primary,invalid | annotation,invalid_annotation,
src/parser/parser_impl.cpp,457,structure_already_declared,handled structure is already defined <name>,ast_structureDeclaration,primary,already_declared | structure,already_declared_structure,
src/parser/parser_impl.cpp,483,enumeration_already_declared,enumeration is already defined <name>,ast_addEmptyEnum,primary,already_declared | enumeration,already_declared_enumeration,
src/parser/parser_impl.cpp,505,invalid_annotation,macro [<name>] failed to finalize the enumeration <name>,ast_enumDeclaration,primary,runtime | annotation,runtime_annotation,
src/parser/parser_impl.cpp,524,invalid_aka,global variable <name> can't have an aka,ast_globalLetList,primary,invalid | global | aka,invalid_global_aka,UNCLASSIFIED:aka modifier
src/parser/parser_impl.cpp,550,global_variable_already_declared,global variable is already declared <name>,ast_globalLetList,primary,already_declared | global,already_declared_global,
src/parser/parser_impl.cpp,568,global_variable_already_declared,global bitfield constant is already declared <name>,ast_globalBitfieldConst,primary,already_declared | global | bitfield,already_declared_global_bitfield,
src/parser/parser_impl.cpp,582,invalid_aka,global variable <name> can't have an aka,ast_globalLet,primary,invalid | global | aka,invalid_global_aka,UNCLASSIFIED:aka modifier
src/parser/parser_impl.cpp,614,global_variable_already_declared,global variable is already declared <name>,ast_globalLet,primary,already_declared | global,already_declared_global,
src/parser/parser_impl.cpp,629,invalid_member_function,structure can't have a member function,ast_structVarDefAbstract,primary,invalid | function,invalid_function,
src/parser/parser_impl.cpp,632,invalid_member_function,generic function can't be a member of a class <fn>,ast_structVarDefAbstract,primary,invalid | function,invalid_function,
src/parser/parser_impl.cpp,635,invalid_member_function,initializers and finalizers can't be abstract <fn>,ast_structVarDefAbstract,primary,invalid | function,invalid_function,
src/parser/parser_impl.cpp,638,invalid_member_function,abstract functions can't have annotations <fn>,ast_structVarDefAbstract,primary,invalid | function | annotation,invalid_function_annotation,
src/parser/parser_impl.cpp,642,invalid_member_function,abstract functions must specify return type explicitly <fn>,ast_structVarDefAbstract,primary,missing | function | result,missing_function_result,recategorize: missing-return-type not invalid_member_function
src/parser/parser_impl.cpp,645,invalid_member_function,abstract functions can't be operators <fn>,ast_structVarDefAbstract,primary,invalid | function,invalid_function,
src/parser/parser_impl.cpp,687,invalid_type,generic function argument <a> of type <T> has matching options <o1> and <o2>,implAddGenericFunction,primary,ambiguous | function | argument | type,ambiguous_function_argument_type,recategorize: ambiguous not invalid_type
src/parser/parser_impl.cpp,694,function_already_declared,generic function is already defined <fn>,implAddGenericFunction,primary,already_declared | function,already_declared_function,
src/parser/parser_impl.cpp,707,invalid_member_function,internal error or invalid macro. member function declared outside of a class,ast_structVarDef,internal,internal | function,internal_function,recategorize: internal not invalid_member_function
src/parser/parser_impl.cpp,710,invalid_member_function,structure can't have a member function,ast_structVarDef,primary,invalid | function,invalid_function,
src/parser/parser_impl.cpp,713,invalid_member_function,generic function can't be a member of a class <fn>,ast_structVarDef,primary,invalid | function,invalid_function,
src/parser/parser_impl.cpp,717,invalid_member_function,can't override an operator <fn>,ast_structVarDef,primary,invalid | function | override,invalid_function_override,
src/parser/parser_impl.cpp,731,function_already_declared,function is already defined <fn>,ast_structVarDef,primary,already_declared | function,already_declared_function,
src/parser/parser_impl.cpp,771,invalid_member_function,can't override an initializer or a finalizer <fn>,ast_structVarDef,primary,invalid | function | override,invalid_function_override,
src/parser/parser_impl.cpp,775,invalid_member_function,can't have a constant initializer or a finalizer <fn>,ast_structVarDef,primary,invalid | function,invalid_function,
src/parser/parser_impl.cpp,781,invalid_member_function,finalizer can't be static <fn>,ast_structVarDef,primary,invalid | function | static,invalid_function_static,
src/parser/parser_impl.cpp,791,function_already_declared,intializer is already defined <fn>,ast_structVarDef,primary,already_declared | function,already_declared_function,wording: typo 'intializer' -> 'initializer'
src/parser/parser_impl.cpp,811,function_already_declared,function is already defined <fn>,ast_structVarDef,primary,already_declared | function,already_declared_function,
src/parser/parser_impl.cpp,829,type_not_found,too many options for the <name>,ast_NameName,primary,ambiguous | enumeration,ambiguous_enumeration,recategorize: ambiguous not lookup
src/parser/parser_impl.cpp,832,type_not_found,enumeration or bitfield not found <name>,ast_NameName,primary,lookup | enumeration,lookup_enumeration,
src/parser/parser_impl.cpp,850,bitfield_not_found,enumeration or bitfield not found <name>,ast_NameName,primary,lookup | bitfield,lookup_bitfield,
src/parser/parser_impl.cpp,854,syntax_error,expecting enumeration or bitfield <name>,ast_NameName,primary,invalid | type,invalid_type,recategorize: kind-mismatch not syntax_error
src/parser/parser_impl.cpp,910,argument_already_declared,block argument is already declared <name>,ast_makeBlock,primary,already_declared | argument | block,already_declared_block_argument,
src/parser/parser_impl.cpp,922,invalid_capture,can only have capture section for the lambda,ast_makeBlock,primary,invalid | capture,invalid_capture,
src/parser/parser_impl.cpp,933,invalid_annotation,macro [<name>] failed to apply to the block,ast_makeBlock,primary,runtime | annotation,runtime_annotation,
src/parser/parser_impl.cpp,937,invalid_annotation,blocks are only allowed function macros,ast_makeBlock,primary,invalid | annotation,invalid_annotation,
src/parser/parser_impl.cpp,985,local_variable_already_declared,local variable is already declared <name>,ast_Let,primary,already_declared | local,already_declared_local,
src/parser/parser_impl.cpp,1034,local_variable_already_declared,local variable is already declared <name>,ast_LetList,primary,already_declared | local,already_declared_local,
src/parser/parser_impl.cpp,1078,argument_already_declared,function argument is already declared <name>,ast_functionDeclarationHeader,primary,already_declared | function | argument,already_declared_function_argument,
src/parser/parser_impl.cpp,1110,module_not_found,module alias already used <alias> as <other>,ast_requireModule,primary,already_declared | module,already_declared_module,recategorize: alias-conflict not lookup
src/parser/parser_impl.cpp,1119,module_not_found,required module not found <name>,ast_requireModule,primary,lookup | module,lookup_module,
src/parser/parser_impl.cpp,1180,cant_pipe,can't pipe into make <type>. it already has where closure,ast_lpipe,primary,cant | expression,cant_expression,UNCLASSIFIED:pipe subject
src/parser/parser_impl.cpp,1183,cant_pipe,can't pipe into make struct. it already has where closure,ast_lpipe,primary,cant | expression,cant_expression,UNCLASSIFIED:pipe subject
src/parser/parser_impl.cpp,1188,cant_pipe,can't pipe into make struct. argument must be a block,ast_lpipe,primary,cant | expression,cant_expression,UNCLASSIFIED:pipe subject
src/parser/parser_impl.cpp,1195,cant_pipe,can't pipe into make struct. block must have exactly one argument,ast_lpipe,primary,cant | expression,cant_expression,UNCLASSIFIED:pipe subject
src/parser/parser_impl.cpp,1204,cant_pipe,can only pipe into function call or make type,ast_lpipe,primary,cant | expression,cant_expression,UNCLASSIFIED:pipe subject
src/parser/parser_impl.cpp,1235,cant_pipe,can only rpipe into a function call,ast_rpipe,primary,cant | expression,cant_expression,UNCLASSIFIED:pipe subject
src/parser/parser_impl.cpp,1289,syntax_error,unknown capture mode <op>,ast_makeCaptureEntry,primary,invalid | capture,invalid_capture,recategorize: not syntax_error
src/builtin/module_builtin_ast.cpp,352,macro_failed,<message> | macro error,ast_error,primary,runtime | macro,runtime_macro,
src/builtin/module_builtin_ast.cpp,357,performance_lint,<message> | performance warning,ast_performance_warning,primary,runtime | macro,runtime_macro_performance,UNCLASSIFIED:performance_lint is a lint-warning facet not in taxonomy; needs `lint` facet or dedicated `performance` tag
src/builtin/module_builtin_ast.cpp,362,style_lint,<message> | style warning,ast_style_warning,primary,runtime | macro,runtime_macro_style,UNCLASSIFIED:style_lint is a lint-warning facet not in taxonomy; needs `lint` facet or dedicated `style` tag
src/builtin/module_builtin_ast_adapters.cpp,24,exception_during_macro,macro caused exception during <message>,runMacroFunction,primary,runtime | macro,runtime_macro_exception,
src/builtin/module_builtin_math.cpp,257,index_out_of_range,matrix index out of range,MatrixAnnotation::trySimulate,primary,exceeds | array,exceeds_array_index,
src/builtin/module_builtin_runtime.cpp,188,,make_function_unsafe can only be used inside a function,MakeFunctionUnsafeCallMacro::visit,primary,invalid | macro,invalid_macro_context,UNCLASSIFIED:no current_cerr; site needs an enum value (likely `unsupported_call_macro` or new `invalid_macro_context`)
src/simulate/bin_serializer.cpp,40,,binary data too short,BinDataSerialize::read,primary,exceeds | runtime,exceeds_runtime_buffer,UNCLASSIFIED:runtime guard via DataWalker::error; no compile-time enum; subject `buffer` not in taxonomy
